Year,Month,Day,Vote_Num,File_Name,Subject,Result,Ta/Nil,Tally,Legislators
2004,April,07,0,Ireland-seanad-minutes-2004April07-p9.html,07/Apr/2004 Citizenship Rights for Non-Nationals: Motion,[345]Amendment declared carried.,TA,28,EddieBohan,CyprianBrady,MichaelBrennan,MargaretCox,BrendanDaly,JohnDardis,TimDooley,GeraldineFeeney,LiamFitzgerald,CamillusGlynn,BrendanKenneally,TonyKett,TerryLeyden,DonLydon,MarcMacSharry,DrMartinMansergh,JohnMinihan,PaschalMooney,TomMorrissey,PatMoylan,FrancisOBrien,LabhrasOMurchu,MaryORourke,AnnOrmonde,KieranPhelan,EamonScanlon,JimWalsh,DiarmuidWilson
2004,April,07,0,Ireland-seanad-minutes-2004April07-p9.html,07/Apr/2004 Citizenship Rights for Non-Nationals: Motion,[345]Amendment declared carried.,NIL,14,PaulBradford,FeargalBrowne,PaddyBurke,UlickBurke,PaulCoghlan,NoelCoonan,MichaelFinucane,BrianHayes,MaryHenry,MichaelMcCarthy,JoeMcHugh,ShaneRoss,BrendanRyan,SheilaTerry
2004,April,28,0,Ireland-seanad-minutes-2004April28-p7.html,28/Apr/2004 Disabilities Bill: Motion.,[533]Amendment declared carried.,TA,26,CyprianBrady,MichaelBrennan,PeterCallanan,BrendanDaly,JohnDardis,TimDooley,GeraldineFeeney,LiamFitzgerald,CamillusGlynn,JohnGerardHanafin,BrendanKenneally,TonyKett,TerryLeyden,DonLydon,MarcMacSharry,DrMartinMansergh,JohnMinihan,TomMorrissey,PatMoylan,FrancisOBrien,LabhrasOMurchu,MaryORourke,KieranPhelan,FergalQuinn,JimWalsh,DiarmuidWilson
2004,April,28,0,Ireland-seanad-minutes-2004April28-p7.html,28/Apr/2004 Disabilities Bill: Motion.,[533]Amendment declared carried.,NIL,17,PaulBradford,FeargalBrowne,PaddyBurke,UlickBurke,MauriceCummins,FrankFeighan,MichaelFinucane,BrianHayes,MichaelMcCarthy,DerekMcDowell,JoeMcHugh,KathleenOMeara,JoeOToole,JohnPaulPhelan,ShaneRoss,SheilaTerry,JoannaTuffy
2004,April,28,1,Ireland-seanad-minutes-2004April28-p7.html,28/Apr/2004 Disabilities Bill: Motion.,[535]Question declared carried.,TA,26,CyprianBrady,MichaelBrennan,PeterCallanan,BrendanDaly,JohnDardis,TimDooley,GeraldineFeeney,LiamFitzgerald,CamillusGlynn,JohnGerardHanafin,BrendanKenneally,TonyKett,TerryLeyden,DonLydon,MarcMacSharry,DrMartinMansergh,JohnMinihan,TomMorrissey,PatMoylan,FrancisOBrien,LabhrasOMurchu,MaryORourke,KieranPhelan,FergalQuinn,JimWalsh,DiarmuidWilson
2004,April,28,1,Ireland-seanad-minutes-2004April28-p7.html,28/Apr/2004 Disabilities Bill: Motion.,[535]Question declared carried.,NIL,17,PaulBradford,FeargalBrowne,PaddyBurke,UlickBurke,MauriceCummins,FrankFeighan,MichaelFinucane,BrianHayes,MichaelMcCarthy,DerekMcDowell,JoeMcHugh,KathleenOMeara,JoeOToole,JohnPaulPhelan,ShaneRoss,SheilaTerry,JoannaTuffy
2004,April,30,0,Ireland-seanad-minutes-2004April30-p6.html,30/Apr/2004 Twenty-seventh Amendment of the Constitution Bill 2004: Second Stage (Resumed).,Question declared carried.,TA,23,EddieBohan,CyprianBrady,PeterCallanan,BrendanDaly,JohnDardis,TimDooley,GeraldineFeeney,LiamFitzgerald,CamillusGlynn,JohnGerardHanafin,DrMauriceHayes,BrendanKenneally,TonyKett,TerryLeyden,JohnMinihan,TomMorrissey,PatMoylan,FrancisOBrien,MaryORourke,KieranPhelan,JimWalsh,MaryMWhite,DiarmuidWilson
2004,April,30,0,Ireland-seanad-minutes-2004April30-p6.html,30/Apr/2004 Twenty-seventh Amendment of the Constitution Bill 2004: Second Stage (Resumed).,Question declared carried.,NIL,17,JamesBannon,PaulBradford,FeargalBrowne,PaddyBurke,UlickBurke,PaulCoghlan,FrankFeighan,BrianHayes,MichaelMcCarthy,DerekMcDowell,KathleenOMeara,JoeOToole,JohnPaulPhelan,ShaneRoss,BrendanRyan,SheilaTerry,JoannaTuffy
2004,December,07,0,Ireland-seanad-minutes-2004December07-p6.html,07/Dec/2004 Garda S&iacute;och&aacute;na Bill 2004: Committee Stage.,[1859]Amendment declared lost.,TA,12,JamesBannon,FeargalBrowne,PaddyBurke,UlickBurke,PaulCoghlan,NoelCoonan,BrianHayes,MaryHenry,JoeMcHugh,JoeOToole,JohnPaulPhelan,SheilaTerry
