Year,Month,Day,Vote #,Ta/Nil,Legislators
2012,December,05,0,TA,ThomasByrne,DavidCullinane,MarkDaly,MarcMacSharry,PaschalMooney,RonanMullen,DavidNorris,DarraghOBrien,NedOSullivan,TrevorOClochartaigh,BrianODomhnaill,AverilPower,FergalQuinn,JillianVanTurnhout,JimWalsh,MaryMWhite,DiarmuidWilson,KatherineZappone
2012,December,05,0,NIL,IvanaBacik,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,JimDarcy,MichaelWDArcy,JohnGilroy,JimmyHarte,AideenHayden,FidelmaHealyEames,JamesHeffernan,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,TonyMulcahy,MichaelMullins,CatherineNoone,SusanOKeeffe,PatONeill,TomSheahan,JohnWhelan
2012,December,06,0,TA,IvanaBacik,SeanDBarrett,PaulBradford,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,FidelmaHealyEames,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MaryMoran,TonyMulcahy,RonanMullen,MichaelMullins,CatherineNoone,SusanOKeeffe,PatONeill,FergalQuinn,TomSheahan,JillianVanTurnhout,JohnWhelan,KatherineZappone
2012,December,06,0,NIL,DavidCullinane,MarkDaly,MarcMacSharry,PaschalMooney,DarraghOBrien,NedOSullivan,BrianODomhnaill,AverilPower,JimWalsh,MaryMWhite,DiarmuidWilson
2012,December,06,1,TA,DavidCullinane,MarkDaly,MarcMacSharry,PaschalMooney,RonanMullen,BrianODomhnaill,DarraghOBrien,NedOSullivan,FergalQuinn,KathrynReilly,JimWalsh,MaryMWhite,DiarmuidWilson
2012,December,06,1,NIL,IvanaBacik,SeanDBarrett,PaulBradford,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,FidelmaHealyEames,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MaryMoran,TonyMulcahy,MichaelMullins,CatherineNoone,SusanOKeeffe,PatONeill,TomSheahan,JillianVanTurnhout,JohnWhelan,KatherineZappone
2012,December,06,2,TA,DavidCullinane,MarkDaly,MarcMacSharry,PaschalMooney,RonanMullen,BrianODomhnaill,DarraghOBrien,NedOSullivan,AverilPower,FergalQuinn,KathrynReilly,JimWalsh,MaryMWhite,DiarmuidWilson
2012,December,06,2,NIL,IvanaBacik,SeanDBarrett,PaulBradford,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,FidelmaHealyEames,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MaryMoran,TonyMulcahy,MichaelMullins,CatherineNoone,SusanOKeeffe,PatONeill,TomSheahan,JillianVanTurnhout,JohnWhelan,KatherineZappone
2012,December,12,0,TA,ThomasByrne,JohnCrown,DavidCullinane,MarkDaly,TerryLeyden,MarcMacSharry,DavidNorris,DarraghOBrien,MarieLouiseODonnell,TrevorOClochartaigh,BrianODomhnaill,LabhrasOMurchu,AverilPower,KathrynReilly,JillianVanTurnhout,MaryMWhite,DiarmuidWilson
2012,December,12,0,NIL,IvanaBacik,SeanDBarrett,PaulBradford,TerryBrennan,ColmBurke,DeirdreClune,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,JohnGilroy,JimmyHarte,AideenHayden,FidelmaHealyEames,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,CatherineNoone,SusanOKeeffe,PatONeill,TomSheahan
